Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
Portugal,Maize,1993,37231,854.0,15.33
Portugal,Potatoes,1993,139420,854.0,15.33
Portugal,Rice,1993,52273,854.0,15.33
Portugal,Sweet potatoes,1993,91427,854.0,15.33
Portugal,Wheat,1993,16861,854.0,15.33
Portugal,Yams,1993,102035,854.0,15.33
Portugal,Maize,1994,40939,854.0,16.12
Portugal,Potatoes,1994,144950,854.0,16.12
Portugal,Rice,1994,54776,854.0,16.12
Portugal,Sweet potatoes,1994,93857,854.0,16.12
Portugal,Wheat,1994,19667,854.0,16.12
Portugal,Yams,1994,74403,854.0,16.12
Portugal,Maize,1995,43624,854.0,17.23
Portugal,Potatoes,1995,148462,854.0,17.23
Portugal,Rice,1995,57329,854.0,17.23
Portugal,Sweet potatoes,1995,95537,854.0,17.23
Portugal,Wheat,1995,13872,854.0,17.23
Portugal,Yams,1995,108140,854.0,17.23
Portugal,Maize,1996,46766,854.0,16.12
Portugal,Potatoes,1996,145807,854.0,16.12
Portugal,Rice,1996,60906,854.0,16.12
Portugal,Sweet potatoes,1996,96796,854.0,16.12
Portugal,Wheat,1996,17139,854.0,16.12
Portugal,Yams,1996,90960,854.0,16.12
Portugal,Maize,1997,49592,854.0,17.1
Portugal,Potatoes,1997,123949,854.0,17.1
Portugal,Rice,1997,57529,854.0,17.1
Portugal,Sweet potatoes,1997,98591,854.0,17.1
Portugal,Wheat,1997,11905,854.0,17.1
Portugal,Yams,1997,167258,854.0,17.1
Portugal,Maize,1998,53704,854.0,16.4
Portugal,Potatoes,1998,137551,854.0,16.4
Portugal,Rice,1998,59872,854.0,16.4
Portugal,Sweet potatoes,1998,106556,854.0,16.4
Portugal,Wheat,1998,10151,854.0,16.4
Portugal,Yams,1998,161538,854.0,16.4
Portugal,Maize,1999,57089,854.0,16.09
Portugal,Potatoes,1999,156482,854.0,16.09
Portugal,Rice,1999,59924,854.0,16.09
Portugal,Sweet potatoes,1999,88745,854.0,16.09
Portugal,Wheat,1999,15986,854.0,16.09
Portugal,Yams,1999,145941,854.0,16.09
Qatar,Maize,1990,135000,74.0,27.38
Qatar,Potatoes,1990,96667,74.0,27.38
Qatar,Wheat,1990,22996,74.0,27.38
Qatar,Maize,1991,121818,74.0,26.77
Qatar,Potatoes,1991,100909,74.0,26.77
Qatar,Wheat,1991,23048,74.0,26.77
Qatar,Maize,1992,124583,74.0,26.22
Qatar,Potatoes,1992,97727,74.0,26.22
Qatar,Wheat,1992,23088,74.0,26.22
Qatar,Maize,1993,126667,74.0,27.1
Qatar,Potatoes,1993,100000,74.0,27.1
Qatar,Wheat,1993,23103,74.0,27.1
Qatar,Maize,1994,124074,74.0,27.59
Qatar,Potatoes,1994,98182,74.0,27.59
Qatar,Wheat,1994,23065,74.0,27.59
Qatar,Maize,1995,125806,74.0,27.16
Qatar,Potatoes,1995,91667,74.0,27.16
Qatar,Wheat,1995,22969,74.0,27.16
Qatar,Maize,1996,125692,74.0,27.66
Qatar,Potatoes,1996,104000,74.0,27.66
Qatar,Wheat,1996,22881,74.0,27.66
Qatar,Maize,1997,125694,74.0,27.23
Qatar,Potatoes,1997,101429,74.0,27.23
Qatar,Wheat,1997,23077,74.0,27.23
Qatar,Maize,1998,124348,74.0,28.48
Qatar,Potatoes,1998,103333,74.0,28.48
Qatar,Wheat,1998,22951,74.0,28.48
Qatar,Maize,1999,124639,74.0,28.62
Qatar,Potatoes,1999,93333,74.0,28.62
Qatar,Wheat,1999,23056,74.0,28.62
Romania,Maize,1990,27606,637.0,12.26
Romania,Potatoes,1990,109996,637.0,12.26
Romania,Rice,1990,16667,637.0,12.26
Romania,Sorghum,1990,6731,637.0,12.26
Romania,Soybeans,1990,7421,637.0,12.26
Romania,Wheat,1990,32351,637.0,12.26
Romania,Maize,1991,40766,637.0,10.55
Romania,Potatoes,1991,79732,637.0,10.55
Romania,Rice,1991,14560,637.0,10.55
Romania,Sorghum,1991,15750,637.0,10.55
Romania,Soybeans,1991,16544,637.0,10.55
Romania,Wheat,1991,25406,637.0,10.55
Romania,Maize,1992,20469,637.0,11.55
Romania,Potatoes,1992,118962,637.0,11.55
Romania,Rice,1992,23742,637.0,11.55
Romania,Sorghum,1992,5500,637.0,11.55
Romania,Soybeans,1992,7619,637.0,11.55
Romania,Wheat,1992,21950,637.0,11.55
Romania,Maize,1993,26054,637.0,10.78
Romania,Potatoes,1993,148950,637.0,10.78
Romania,Rice,1993,30351,637.0,10.78
Romania,Sorghum,1993,9788,637.0,10.78
Romania,Soybeans,1993,12698,637.0,10.78
Romania,Wheat,1993,23291,637.0,10.78
Romania,Maize,1994,31317,637.0,12.7
Romania,Potatoes,1994,118525,637.0,12.7
Romania,Rice,1994,32835,637.0,12.7
Romania,Sorghum,1994,9406,637.0,12.7
Romania,Soybeans,1994,15525,637.0,12.7
Romania,Wheat,1994,25435,637.0,12.7
Romania,Maize,1995,31915,637.0,11.21
Romania,Potatoes,1995,123608,637.0,11.21
Romania,Rice,1995,39030,637.0,11.21
Romania,Sorghum,1995,7633,637.0,11.21
Romania,Soybeans,1995,14701,637.0,11.21
Romania,Wheat,1995,30903,637.0,11.21
Romania,Maize,1996,29319,637.0,10.71
Romania,Potatoes,1996,139763,637.0,10.71
Romania,Rice,1996,27075,637.0,10.71
Romania,Sorghum,1996,5875,637.0,10.71
Romania,Soybeans,1996,14104,637.0,10.71
Romania,Wheat,1996,17645,637.0,10.71
Romania,Maize,1997,42171,637.0,10.46
Romania,Potatoes,1997,126636,637.0,10.46
Romania,Rice,1997,26766,637.0,10.46
Romania,Sorghum,1997,19258,637.0,10.46
Romania,Soybeans,1997,20032,637.0,10.46
Romania,Wheat,1997,30103,637.0,10.46
Romania,Maize,1998,27892,637.0,11.37
Romania,Potatoes,1998,128302,637.0,11.37
Romania,Rice,1998,29791,637.0,11.37
Romania,Sorghum,1998,16636,637.0,11.37
Romania,Soybeans,1998,13913,637.0,11.37
Romania,Wheat,1998,25963,637.0,11.37
Romania,Maize,1999,36403,637.0,12.34
Romania,Potatoes,1999,144957,637.0,12.34
Romania,Rice,1999,24427,637.0,12.34
Romania,Sorghum,1999,16414,637.0,12.34
Romania,Soybeans,1999,18724,637.0,12.34
Romania,Wheat,1999,27993,637.0,12.34
Rwanda,Cassava,1990,20126,1212.0,19.39
Rwanda,Maize,1990,10252,1212.0,19.39
Rwanda,Potatoes,1990,67453,1212.0,19.39
Rwanda,Rice,1990,13652,1212.0,19.39
Rwanda,Sorghum,1990,10688,1212.0,19.39
Rwanda,Soybeans,1990,6735,1212.0,19.39
Rwanda,Sweet potatoes,1990,46491,1212.0,19.39
Rwanda,Wheat,1990,11811,1212.0,19.39
Rwanda,Yams,1990,40000,1212.0,19.39
Rwanda,Cassava,1991,26400,1212.0,19.22
Rwanda,Maize,1991,11556,1212.0,19.22
Rwanda,Potatoes,1991,68462,1212.0,19.22
Rwanda,Rice,1991,24118,1212.0,19.22
Rwanda,Sorghum,1991,12813,1212.0,19.22
Rwanda,Soybeans,1991,7200,1212.0,19.22
Rwanda,Sweet potatoes,1991,50000,1212.0,19.22
Rwanda,Wheat,1991,12333,1212.0,19.22
Rwanda,Yams,1991,30769,1212.0,19.22
Rwanda,Cassava,1992,26100,1212.0,19.54
Rwanda,Maize,1992,12250,1212.0,19.54
Rwanda,Potatoes,1992,66731,1212.0,19.54
Rwanda,Rice,1992,24030,1212.0,19.54
Rwanda,Sorghum,1992,7507,1212.0,19.54
Rwanda,Soybeans,1992,8095,1212.0,19.54
Rwanda,Sweet potatoes,1992,50248,1212.0,19.54
Rwanda,Wheat,1992,11455,1212.0,19.54
Rwanda,Yams,1992,50000,1212.0,19.54
Rwanda,Cassava,1993,24250,1212.0,19.53
Rwanda,Maize,1993,17400,1212.0,19.53
Rwanda,Potatoes,1993,68053,1212.0,19.53
Rwanda,Rice,1993,26400,1212.0,19.53
Rwanda,Sorghum,1993,12810,1212.0,19.53
Rwanda,Soybeans,1993,6667,1212.0,19.53
Rwanda,Sweet potatoes,1993,49855,1212.0,19.53
Rwanda,Wheat,1993,12000,1212.0,19.53
Rwanda,Yams,1993,53333,1212.0,19.53
Rwanda,Cassava,1994,11778,1212.0,19.55
Rwanda,Maize,1994,16750,1212.0,19.55
Rwanda,Potatoes,1994,67588,1212.0,19.55
Rwanda,Rice,1994,26471,1212.0,19.55
Rwanda,Sorghum,1994,6850,1212.0,19.55
Rwanda,Soybeans,1994,8894,1212.0,19.55
Rwanda,Sweet potatoes,1994,49953,1212.0,19.55
Rwanda,Wheat,1994,11852,1212.0,19.55
Rwanda,Yams,1994,30769,1212.0,19.55
Rwanda,Cassava,1995,24667,1212.0,19.81
Rwanda,Maize,1995,11200,1212.0,19.81
Rwanda,Potatoes,1995,68850,1212.0,19.81
Rwanda,Rice,1995,36508,1212.0,19.81
Rwanda,Sorghum,1995,11521,1212.0,19.81
Rwanda,Soybeans,1995,10346,1212.0,19.81
Rwanda,Sweet potatoes,1995,50045,1212.0,19.81
Rwanda,Wheat,1995,10442,1212.0,19.81
Rwanda,Yams,1995,36227,1212.0,19.81
Rwanda,Cassava,1996,27580,1212.0,19.31
Rwanda,Maize,1996,11099,1212.0,19.31
Rwanda,Potatoes,1996,55823,1212.0,19.31
Rwanda,Rice,1996,32980,1212.0,19.31
Rwanda,Sorghum,1996,13610,1212.0,19.31
Rwanda,Soybeans,1996,4856,1212.0,19.31
Rwanda,Sweet potatoes,1996,51123,1212.0,19.31
Rwanda,Wheat,1996,11357,1212.0,19.31
Rwanda,Yams,1996,38151,1212.0,19.31
Rwanda,Cassava,1997,24699,1212.0,19.78
Rwanda,Maize,1997,10908,1212.0,19.78
Rwanda,Potatoes,1997,54673,1212.0,19.78
Rwanda,Rice,1997,30328,1212.0,19.78
Rwanda,Sorghum,1997,11222,1212.0,19.78
Rwanda,Soybeans,1997,4928,1212.0,19.78
Rwanda,Sweet potatoes,1997,49659,1212.0,19.78
Rwanda,Wheat,1997,9557,1212.0,19.78
Rwanda,Yams,1997,38157,1212.0,19.78
Rwanda,Cassava,1998,24659,1212.0,19.79
Rwanda,Maize,1998,8231,1212.0,19.79
Rwanda,Potatoes,1998,64088,1212.0,19.79
Rwanda,Rice,1998,19148,1212.0,19.79
Rwanda,Sorghum,1998,10514,1212.0,19.79
Rwanda,Soybeans,1998,5505,1212.0,19.79
Rwanda,Sweet potatoes,1998,50463,1212.0,19.79
Rwanda,Wheat,1998,7263,1212.0,19.79
Rwanda,Yams,1998,37940,1212.0,19.79
Rwanda,Cassava,1999,26747,1212.0,19.35
Rwanda,Maize,1999,7556,1212.0,19.35
Rwanda,Potatoes,1999,59083,1212.0,19.35
Rwanda,Rice,1999,18132,1212.0,19.35
Rwanda,Sorghum,1999,8322,1212.0,19.35
Rwanda,Soybeans,1999,4665,1212.0,19.35
Rwanda,Sweet potatoes,1999,47936,1212.0,19.35
Rwanda,Wheat,1999,6974,1212.0,19.35
Rwanda,Yams,1999,29412,1212.0,19.35
Saudi Arabia,Maize,1990,17992,59.0,25.86
Saudi Arabia,Maize,1990,17992,59.0,25.7
Saudi Arabia,Potatoes,1990,198311,59.0,25.86
Saudi Arabia,Potatoes,1990,198311,59.0,25.7
Saudi Arabia,Sorghum,1990,12369,59.0,25.86
Saudi Arabia,Sorghum,1990,12369,59.0,25.7
Saudi Arabia,Wheat,1990,46461,59.0,25.86
Saudi Arabia,Wheat,1990,46461,59.0,25.7
Saudi Arabia,Maize,1991,21166,59.0,25.94
Saudi Arabia,Maize,1991,21166,59.0,25.43
Saudi Arabia,Potatoes,1991,175355,59.0,25.94
Saudi Arabia,Potatoes,1991,175355,59.0,25.43
Saudi Arabia,Sorghum,1991,9519,59.0,25.94
Saudi Arabia,Sorghum,1991,9519,59.0,25.43
Saudi Arabia,Wheat,1991,45030,59.0,25.94
Saudi Arabia,Wheat,1991,45030,59.0,25.43
Saudi Arabia,Maize,1992,20733,59.0,24.74
Saudi Arabia,Maize,1992,20733,59.0,24.37
Saudi Arabia,Potatoes,1992,160109,59.0,24.74
Saudi Arabia,Potatoes,1992,160109,59.0,24.37
Saudi Arabia,Sorghum,1992,11577,59.0,24.74
Saudi Arabia,Sorghum,1992,11577,59.0,24.37
Saudi Arabia,Wheat,1992,44609,59.0,24.74
Saudi Arabia,Wheat,1992,44609,59.0,24.37
Saudi Arabia,Maize,1993,21725,59.0,25.9
Saudi Arabia,Maize,1993,21725,59.0,25.42
Saudi Arabia,Potatoes,1993,182880,59.0,25.9
Saudi Arabia,Potatoes,1993,182880,59.0,25.42
Saudi Arabia,Sorghum,1993,12034,59.0,25.9
Saudi Arabia,Sorghum,1993,12034,59.0,25.42
Saudi Arabia,Wheat,1993,44886,59.0,25.9
Saudi Arabia,Wheat,1993,44886,59.0,25.42
Saudi Arabia,Maize,1994,19523,59.0,26.26
Saudi Arabia,Maize,1994,19523,59.0,26.08
Saudi Arabia,Potatoes,1994,189468,59.0,26.26
Saudi Arabia,Potatoes,1994,189468,59.0,26.08
Saudi Arabia,Sorghum,1994,11477,59.0,26.26
Saudi Arabia,Sorghum,1994,11477,59.0,26.08
Saudi Arabia,Wheat,1994,45503,59.0,26.26
Saudi Arabia,Wheat,1994,45503,59.0,26.08
Saudi Arabia,Maize,1995,19522,59.0,26.33
Saudi Arabia,Maize,1995,19522,59.0,25.64
Saudi Arabia,Potatoes,1995,196769,59.0,26.33
Saudi Arabia,Potatoes,1995,196769,59.0,25.64
Saudi Arabia,Sorghum,1995,11477,59.0,26.33
Saudi Arabia,Sorghum,1995,11477,59.0,25.64
Saudi Arabia,Wheat,1995,44720,59.0,26.33
Saudi Arabia,Wheat,1995,44720,59.0,25.64
Saudi Arabia,Maize,1996,19583,59.0,26.37
Saudi Arabia,Maize,1996,19583,59.0,26.28
Saudi Arabia,Potatoes,1996,196701,59.0,26.37
Saudi Arabia,Potatoes,1996,196701,59.0,26.28
Saudi Arabia,Sorghum,1996,11513,59.0,26.37
Saudi Arabia,Sorghum,1996,11513,59.0,26.28
Saudi Arabia,Wheat,1996,43821,59.0,26.37
Saudi Arabia,Wheat,1996,43821,59.0,26.28
Saudi Arabia,Maize,1997,17531,59.0,25.88
Saudi Arabia,Maize,1997,17531,59.0,25.49
Saudi Arabia,Potatoes,1997,173596,59.0,25.88
Saudi Arabia,Potatoes,1997,173596,59.0,25.49
Saudi Arabia,Sorghum,1997,11469,59.0,25.88
Saudi Arabia,Sorghum,1997,11469,59.0,25.49
Saudi Arabia,Wheat,1997,44497,59.0,25.88
Saudi Arabia,Wheat,1997,44497,59.0,25.49
Saudi Arabia,Maize,1998,20519,59.0,26.48
Saudi Arabia,Maize,1998,20519,59.0,26.73
Saudi Arabia,Potatoes,1998,180428,59.0,26.48
Saudi Arabia,Potatoes,1998,180428,59.0,26.73
Saudi Arabia,Sorghum,1998,11049,59.0,26.48
Saudi Arabia,Sorghum,1998,11049,59.0,26.73
Saudi Arabia,Wheat,1998,44999,59.0,26.48
Saudi Arabia,Wheat,1998,44999,59.0,26.73
Saudi Arabia,Maize,1999,18723,59.0,26.75
Saudi Arabia,Maize,1999,18723,59.0,26.92
Saudi Arabia,Sorghum,1999,13192,59.0,26.75
Saudi Arabia,Sorghum,1999,13192,59.0,26.92
Saudi Arabia,Wheat,1999,42526,59.0,26.75
Saudi Arabia,Wheat,1999,42526,59.0,26.92
Senegal,Cassava,1990,35159,686.0,25.13
Senegal,Maize,1990,11411,686.0,25.13
Senegal,Potatoes,1990,145518,686.0,25.13
Senegal,Rice,1990,24825,686.0,25.13
Senegal,Sorghum,1990,9101,686.0,25.13
Senegal,Sweet potatoes,1990,57380,686.0,25.13
Senegal,Cassava,1991,24752,686.0,25.0
Senegal,Maize,1991,11324,686.0,25.0
Senegal,Potatoes,1991,168760,686.0,25.0
Senegal,Rice,1991,23497,686.0,25.0
Senegal,Sorghum,1991,7838,686.0,25.0
Senegal,Sweet potatoes,1991,50951,686.0,25.0
Senegal,Cassava,1992,21496,686.0,25.09
Senegal,Maize,1992,10907,686.0,25.09
Senegal,Potatoes,1992,165247,686.0,25.09
Senegal,Rice,1992,24065,686.0,25.09
Senegal,Sorghum,1992,8884,686.0,25.09
Senegal,Sweet potatoes,1992,54350,686.0,25.09
Senegal,Cassava,1993,27673,686.0,24.99
Senegal,Maize,1993,12694,686.0,24.99
Senegal,Potatoes,1993,159492,686.0,24.99
Senegal,Rice,1993,24809,686.0,24.99
Senegal,Sorghum,1993,7841,686.0,24.99
Senegal,Sweet potatoes,1993,60372,686.0,24.99
Senegal,Cassava,1994,24925,686.0,24.94
Senegal,Maize,1994,10133,686.0,24.94
Senegal,Potatoes,1994,154545,686.0,24.94
Senegal,Rice,1994,20869,686.0,24.94
Senegal,Sorghum,1994,8672,686.0,24.94
Senegal,Sweet potatoes,1994,85778,686.0,24.94
Senegal,Cassava,1995,31801,686.0,25.33
Senegal,Maize,1995,10881,686.0,25.33
Senegal,Potatoes,1995,213833,686.0,25.33
Senegal,Rice,1995,22497,686.0,25.33
Senegal,Sorghum,1995,8579,686.0,25.33
Senegal,Sweet potatoes,1995,69468,686.0,25.33
Senegal,Cassava,1996,26397,686.0,25.49
Senegal,Maize,1996,10438,686.0,25.49
Senegal,Potatoes,1996,200000,686.0,25.49
Senegal,Rice,1996,20157,686.0,25.49
Senegal,Sorghum,1996,8948,686.0,25.49
Senegal,Sweet potatoes,1996,56359,686.0,25.49
Senegal,Cassava,1997,23356,686.0,25.87
Senegal,Maize,1997,12911,686.0,25.87
Senegal,Potatoes,1997,187500,686.0,25.87
Senegal,Rice,1997,23254,686.0,25.87
Senegal,Sorghum,1997,7658,686.0,25.87
Senegal,Sweet potatoes,1997,41773,686.0,25.87
Senegal,Cassava,1998,49527,686.0,26.03
Senegal,Maize,1998,8255,686.0,26.03
Senegal,Potatoes,1998,162731,686.0,26.03
Senegal,Rice,1998,27204,686.0,26.03
Senegal,Sorghum,1998,5927,686.0,26.03
Senegal,Sweet potatoes,1998,73470,686.0,26.03
Senegal,Cassava,1999,51000,686.0,24.93
Senegal,Maize,1999,9388,686.0,24.93
Senegal,Potatoes,1999,157460,686.0,24.93
Senegal,Rice,1999,28000,686.0,24.93
Senegal,Sorghum,1999,6405,686.0,24.93
Senegal,Sweet potatoes,1999,87926,686.0,24.93
Slovenia,Maize,1992,28150,1162.0,10.78
Slovenia,Potatoes,1992,121000,1162.0,10.78
Slovenia,Soybeans,1992,20000,1162.0,10.78
Slovenia,Wheat,1992,41937,1162.0,10.78
Slovenia,Maize,1993,40210,1162.0,10.19
Slovenia,Potatoes,1993,125740,1162.0,10.19
Slovenia,Soybeans,1993,13571,1162.0,10.19
Slovenia,Wheat,1993,38430,1162.0,10.19
Slovenia,Maize,1994,63200,1162.0,11.33
Slovenia,Potatoes,1994,172680,1162.0,11.33
Slovenia,Soybeans,1994,11000,1162.0,11.33
Slovenia,Wheat,1994,43300,1162.0,11.33
Slovenia,Maize,1995,63380,1162.0,10.14
Slovenia,Potatoes,1995,189910,1162.0,10.14
Slovenia,Soybeans,1995,27857,1162.0,10.14
Slovenia,Wheat,1995,42300,1162.0,10.14
Slovenia,Maize,1996,63000,1162.0,9.24
Slovenia,Potatoes,1996,193000,1162.0,9.24
Slovenia,Soybeans,1996,27500,1162.0,9.24
Slovenia,Wheat,1996,39000,1162.0,9.24
Slovenia,Maize,1997,74811,1162.0,10.18
Slovenia,Potatoes,1997,204781,1162.0,10.18
Slovenia,Soybeans,1997,25000,1162.0,10.18
Slovenia,Wheat,1997,41557,1162.0,10.18
Slovenia,Maize,1998,73139,1162.0,10.42
Slovenia,Potatoes,1998,212682,1162.0,10.42
Slovenia,Soybeans,1998,22500,1162.0,10.42
Slovenia,Wheat,1998,48279,1162.0,10.42
Slovenia,Maize,1999,69368,1162.0,10.51
Slovenia,Potatoes,1999,197257,1162.0,10.51
Slovenia,Soybeans,1999,25357,1162.0,10.51
Slovenia,Wheat,1999,37087,1162.0,10.51
South Africa,Maize,1990,22051,495.0,20.56
South Africa,Maize,1990,22051,495.0,15.56
South Africa,Maize,1990,22051,495.0,18.91
South Africa,Potatoes,1990,200263,495.0,20.56
South Africa,Potatoes,1990,200263,495.0,15.56
South Africa,Potatoes,1990,200263,495.0,18.91
South Africa,Rice,1990,18976,495.0,20.56
South Africa,Rice,1990,18976,495.0,15.56
South Africa,Rice,1990,18976,495.0,18.91
South Africa,Sorghum,1990,17398,495.0,20.56
South Africa,Sorghum,1990,17398,495.0,15.56
South Africa,Sorghum,1990,17398,495.0,18.91
South Africa,Soybeans,1990,19377,495.0,20.56
South Africa,Soybeans,1990,19377,495.0,15.56
South Africa,Soybeans,1990,19377,495.0,18.91
South Africa,Sweet potatoes,1990,35872,495.0,20.56
South Africa,Sweet potatoes,1990,35872,495.0,15.56
South Africa,Sweet potatoes,1990,35872,495.0,18.91
South Africa,Wheat,1990,10934,495.0,20.56
South Africa,Wheat,1990,10934,495.0,15.56
South Africa,Wheat,1990,10934,495.0,18.91
South Africa,Maize,1991,22573,495.0,21.06
South Africa,Maize,1991,22573,495.0,15.56
South Africa,Maize,1991,22573,495.0,18.86
South Africa,Potatoes,1991,200188,495.0,21.06
South Africa,Potatoes,1991,200188,495.0,15.56
South Africa,Potatoes,1991,200188,495.0,18.86
South Africa,Rice,1991,21297,495.0,21.06
South Africa,Rice,1991,21297,495.0,15.56
South Africa,Rice,1991,21297,495.0,18.86
South Africa,Sorghum,1991,18193,495.0,21.06
South Africa,Sorghum,1991,18193,495.0,15.56
South Africa,Sorghum,1991,18193,495.0,18.86
South Africa,Soybeans,1991,14483,495.0,21.06
South Africa,Soybeans,1991,14483,495.0,15.56
South Africa,Soybeans,1991,14483,495.0,18.86
South Africa,Sweet potatoes,1991,36715,495.0,21.06
South Africa,Sweet potatoes,1991,36715,495.0,15.56
South Africa,Sweet potatoes,1991,36715,495.0,18.86
South Africa,Wheat,1991,14916,495.0,21.06
South Africa,Wheat,1991,14916,495.0,15.56
South Africa,Wheat,1991,14916,495.0,18.86
South Africa,Maize,1992,7853,495.0,21.53
South Africa,Maize,1992,7853,495.0,16.48
South Africa,Maize,1992,7853,495.0,19.95
South Africa,Potatoes,1992,178455,495.0,21.53
South Africa,Potatoes,1992,178455,495.0,16.48
South Africa,Potatoes,1992,178455,495.0,19.95
South Africa,Rice,1992,21503,495.0,21.53
South Africa,Rice,1992,21503,495.0,16.48
South Africa,Rice,1992,21503,495.0,19.95
South Africa,Sorghum,1992,6178,495.0,21.53
South Africa,Sorghum,1992,6178,495.0,16.48
South Africa,Sorghum,1992,6178,495.0,19.95
South Africa,Soybeans,1992,7578,495.0,21.53
South Africa,Soybeans,1992,7578,495.0,16.48
South Africa,Soybeans,1992,7578,495.0,19.95
South Africa,Sweet potatoes,1992,36324,495.0,21.53
South Africa,Sweet potatoes,1992,36324,495.0,16.48
South Africa,Sweet potatoes,1992,36324,495.0,19.95
South Africa,Wheat,1992,17653,495.0,21.53
South Africa,Wheat,1992,17653,495.0,16.48
South Africa,Wheat,1992,17653,495.0,19.95
South Africa,Maize,1993,22840,495.0,21.32
South Africa,Maize,1993,22840,495.0,16.01
South Africa,Maize,1993,22840,495.0,19.32
South Africa,Potatoes,1993,228678,495.0,21.32
South Africa,Potatoes,1993,228678,495.0,16.01
South Africa,Potatoes,1993,228678,495.0,19.32
South Africa,Rice,1993,21710,495.0,21.32
South Africa,Rice,1993,21710,495.0,16.01
South Africa,Rice,1993,21710,495.0,19.32
South Africa,Sorghum,1993,21564,495.0,21.32
South Africa,Sorghum,1993,21564,495.0,16.01
South Africa,Sorghum,1993,21564,495.0,19.32
South Africa,Soybeans,1993,14913,495.0,21.32
South Africa,Soybeans,1993,14913,495.0,16.01
South Africa,Soybeans,1993,14913,495.0,19.32
South Africa,Sweet potatoes,1993,37333,495.0,21.32
South Africa,Sweet potatoes,1993,37333,495.0,16.01
South Africa,Sweet potatoes,1993,37333,495.0,19.32
South Africa,Wheat,1993,18454,495.0,21.32
South Africa,Wheat,1993,18454,495.0,16.01
South Africa,Wheat,1993,18454,495.0,19.32
South Africa,Maize,1994,28481,495.0,20.65
South Africa,Maize,1994,28481,495.0,15.1
South Africa,Maize,1994,28481,495.0,18.48
South Africa,Rice,1994,21917,495.0,20.65
South Africa,Rice,1994,21917,495.0,15.1
South Africa,Rice,1994,21917,495.0,18.48
South Africa,Sorghum,1994,22916,495.0,20.65
South Africa,Sorghum,1994,22916,495.0,15.1
South Africa,Sorghum,1994,22916,495.0,18.48
South Africa,Soybeans,1994,11473,495.0,20.65
South Africa,Soybeans,1994,11473,495.0,15.1
South Africa,Soybeans,1994,11473,495.0,18.48
South Africa,Sweet potatoes,1994,36093,495.0,20.65
South Africa,Sweet potatoes,1994,36093,495.0,15.1
South Africa,Sweet potatoes,1994,36093,495.0,18.48
South Africa,Wheat,1994,17561,495.0,20.65
South Africa,Wheat,1994,17561,495.0,15.1
South Africa,Wheat,1994,17561,495.0,18.48
South Africa,Maize,1995,13800,495.0,20.73
South Africa,Maize,1995,13800,495.0,15.77
South Africa,Maize,1995,13800,495.0,19.23
South Africa,Rice,1995,22124,495.0,20.73
South Africa,Rice,1995,22124,495.0,15.77
South Africa,Rice,1995,22124,495.0,19.23
South Africa,Sorghum,1995,20319,495.0,20.73
South Africa,Sorghum,1995,20319,495.0,15.77
South Africa,Sorghum,1995,20319,495.0,19.23
South Africa,Soybeans,1995,8954,495.0,20.73
South Africa,Soybeans,1995,8954,495.0,15.77
South Africa,Soybeans,1995,8954,495.0,19.23
South Africa,Sweet potatoes,1995,36048,495.0,20.73
South Africa,Sweet potatoes,1995,36048,495.0,15.77
South Africa,Sweet potatoes,1995,36048,495.0,19.23
South Africa,Wheat,1995,14507,495.0,20.73
South Africa,Wheat,1995,14507,495.0,15.77
South Africa,Wheat,1995,14507,495.0,19.23
South Africa,Maize,1996,27043,495.0,20.49
South Africa,Maize,1996,27043,495.0,15.23
South Africa,Maize,1996,27043,495.0,18.49
South Africa,Rice,1996,22331,495.0,20.49
South Africa,Rice,1996,22331,495.0,15.23
South Africa,Rice,1996,22331,495.0,18.49
South Africa,Sorghum,1996,30774,495.0,20.49
South Africa,Sorghum,1996,30774,495.0,15.23
South Africa,Sorghum,1996,30774,495.0,18.49
South Africa,Soybeans,1996,11765,495.0,20.49
South Africa,Soybeans,1996,11765,495.0,15.23
South Africa,Soybeans,1996,11765,495.0,18.49
South Africa,Sweet potatoes,1996,32037,495.0,20.49
South Africa,Sweet potatoes,1996,32037,495.0,15.23
South Africa,Sweet potatoes,1996,32037,495.0,18.49
South Africa,Wheat,1996,20961,495.0,20.49
South Africa,Wheat,1996,20961,495.0,15.23
South Africa,Wheat,1996,20961,495.0,18.49
South Africa,Maize,1997,25195,495.0,20.57
South Africa,Maize,1997,25195,495.0,15.38
South Africa,Maize,1997,25195,495.0,18.64
South Africa,Rice,1997,22537,495.0,20.57
South Africa,Rice,1997,22537,495.0,15.38
South Africa,Rice,1997,22537,495.0,18.64
South Africa,Sorghum,1997,26917,495.0,20.57
South Africa,Sorghum,1997,26917,495.0,15.38
South Africa,Sorghum,1997,26917,495.0,18.64
South Africa,Soybeans,1997,13803,495.0,20.57
South Africa,Soybeans,1997,13803,495.0,15.38
South Africa,Soybeans,1997,13803,495.0,18.64
South Africa,Sweet potatoes,1997,38431,495.0,20.57
South Africa,Sweet potatoes,1997,38431,495.0,15.38
South Africa,Sweet potatoes,1997,38431,495.0,18.64
South Africa,Wheat,1997,17575,495.0,20.57
South Africa,Wheat,1997,17575,495.0,15.38
South Africa,Wheat,1997,17575,495.0,18.64
South Africa,Maize,1998,21611,495.0,21.22
South Africa,Maize,1998,21611,495.0,16.11
South Africa,Maize,1998,21611,495.0,19.42
